id_contrato,idade,renda_mensal,tempo_emprego_anos,score_credito,dividas_ativas,possui_imovel,finalidade,valor_emprestimo,prazo_meses,inadimplente
100405,46,3598.82,22.8,620,0,nao,negocio,1700.0,24,0
100406,37,,1.2,481,3,nao,reforma,13600.0,48,0
100407,39,2898.6,2.8,532,0,sim,pessoal,10300.0,48,0
100408,50,3613.56,4.2,765,0,sim,reforma,17100.0,12,0
100409,18,1504.16,1.7,618,1,nao,reforma,9400.0,36,0
100410,24,2136.57,3.0,611,0,nao,pessoal,6400.0,36,0
100411,22,7805.66,6.0,778,1,sim,pessoal,21600.0,60,0
100412,18,2914.59,2.0,521,2,nao,reforma,17200.0,60,0
100413,32,1952.23,4.1,349,1,nao,pessoal,13600.0,36,1
100414,49,3449.92,1.2,529,1,sim,pessoal,18800.0,24,0
100415,37,1494.5,0.7,671,0,sim,negocio,4800.0,60,1
100416,42,2179.98,6.7,608,1,nao,negocio,35200.0,24,1
100417,53,8756.96,1.1,437,0,sim,veiculo,32100.0,36,1
100418,56,3831.65,10.8,772,2,sim,negocio,15300.0,24,0
100419,39,10416.15,8.5,661,2,sim,negocio,97100.0,24,0
100420,56,3932.28,12.5,691,1,sim,veiculo,34400.0,60,0
100421,41,3692.21,5.3,695,1,sim,reforma,19800.0,24,0
100422,30,4700.3,2.4,471,0,sim,negocio,9600.0,48,0
100423,33,1412.0,3.2,679,2,nao,reforma,5300.0,48,1
100424,22,3322.13,3.2,758,3,nao,pessoal,15900.0,48,0
100425,29,3175.29,13.0,788,0,nao,pessoal,35900.0,12,0
100426,36,8052.3,4.6,734,1,nao,veiculo,150000.0,36,1
100427,50,7044.42,0.5,707,0,sim,pessoal,17200.0,60,0
100428,61,2221.39,3.8,414,0,sim,pessoal,13000.0,24,0
100429,23,5960.27,0.8,638,0,nao,veiculo,12800.0,12,0
100430,45,3405.47,0.1,516,1,nao,pessoal,11100.0,48,1
100431,28,1958.02,6.0,807,0,nao,pessoal,4100.0,48,1
100432,46,,2.6,787,0,sim,negocio,42200.0,36,0
100433,38,3255.87,1.1,516,0,sim,pessoal,13100.0,24,0
100434,18,6525.88,2.0,634,0,nao,reforma,27200.0,24,0
100435,51,4997.83,12.8,672,0,sim,veiculo,18000.0,24,0
100436,33,3840.77,1.9,757,1,nao,negocio,16800.0,36,0
100437,34,5697.84,4.1,422,0,nao,pessoal,25500.0,60,1
100438,27,5796.95,7.8,353,2,sim,pessoal,13400.0,48,1
100439,32,5213.35,1.3,645,1,nao,reforma,6600.0,48,1
100440,45,8587.96,1.7,311,0,nao,veiculo,13600.0,36,1
100441,38,5087.36,7.7,661,0,nao,educacao,6800.0,48,0
100442,44,4267.94,15.4,717,0,nao,pessoal,16800.0,36,0
100443,44,7694.21,6.9,801,5,sim,pessoal,16500.0,60,0
100444,56,3941.92,33.3,559,2,sim,pessoal,24800.0,36,0
100445,36,3621.62,1.7,661,3,nao,reforma,14600.0,24,0
100446,22,7650.38,,725,2,nao,pessoal,8900.0,36,0
100447,53,10111.97,10.9,487,1,sim,pessoal,27700.0,24,0
100448,36,3540.05,1.7,759,0,nao,reforma,3500.0,36,0
100449,53,3229.12,3.1,676,2,nao,pessoal,5700.0,60,1
100450,45,8796.92,8.0,561,0,sim,pessoal,22900.0,48,0
100451,38,,19.9,658,0,nao,pessoal,11200.0,24,0
100452,44,4629.7,1.7,622,2,sim,educacao,50200.0,48,0
100453,63,3471.66,17.6,741,0,sim,veiculo,19000.0,12,0
100454,65,4973.35,2.9,593,0,sim,veiculo,14300.0,36,0
100455,41,3721.3,5.1,670,2,nao,veiculo,30700.0,24,1
100456,42,2642.48,3.0,559,0,nao,negocio,5200.0,36,0
100457,53,4448.8,2.8,518,0,sim,pessoal,12800.0,60,1
100458,30,,1.7,662,0,nao,pessoal,22300.0,12,0
100459,44,3165.96,5.1,523,0,sim,negocio,5700.0,48,0
100460,40,6122.08,1.4,744,1,nao,veiculo,32300.0,48,0
100461,44,7907.26,27.5,717,1,nao,negocio,33000.0,48,0
100462,30,5632.64,8.2,541,0,nao,reforma,28100.0,60,0
100463,21,2513.56,2.9,668,2,sim,reforma,25900.0,36,1
100464,18,4243.22,,540,1,nao,veiculo,19500.0,12,1
100465,27,3317.23,5.6,431,0,nao,pessoal,12500.0,48,1
100466,34,1759.57,4.0,562,0,sim,negocio,2500.0,36,0
100467,36,5148.15,4.4,633,1,nao,veiculo,20400.0,60,0
100468,63,4490.81,6.2,708,1,sim,pessoal,11800.0,48,0
100469,53,17255.19,2.9,659,1,sim,pessoal,56100.0,48,0
100470,28,7176.99,12.0,758,0,nao,veiculo,18900.0,24,0
100471,44,5754.92,1.3,512,1,sim,pessoal,27100.0,36,0
100472,35,4030.13,0.1,591,1,nao,pessoal,7800.0,60,1
100473,37,3937.03,0.1,854,2,sim,pessoal,15600.0,36,0
100474,42,2192.57,1.9,389,0,sim,negocio,4100.0,36,1
100475,47,1543.95,13.1,581,1,sim,veiculo,1800.0,48,0
100476,36,2200.6,0.7,501,0,nao,pessoal,6300.0,12,0
100477,53,4036.66,5.3,615,1,sim,pessoal,18700.0,48,1
100478,26,1412.0,1.1,584,1,nao,educacao,3100.0,12,0
100479,40,2760.53,7.8,718,0,sim,reforma,10500.0,60,0
100480,71,3616.38,1.0,673,0,sim,pessoal,10200.0,36,0
100481,43,3419.82,0.2,470,0,sim,negocio,6400.0,24,0
100482,57,2879.78,2.1,564,1,sim,pessoal,14100.0,48,0
100483,41,3121.09,0.3,640,0,sim,pessoal,7400.0,60,0
100484,47,10370.09,2.2,736,1,nao,pessoal,45400.0,24,0
100485,39,5299.62,11.1,956,0,nao,negocio,7700.0,12,0
100486,38,2674.65,,731,4,nao,educacao,10200.0,36,0
100487,31,3222.55,10.3,508,0,nao,reforma,16400.0,36,1
100488,45,3873.21,8.4,628,1,sim,veiculo,16700.0,24,0
100489,30,2165.73,14.0,664,2,nao,pessoal,12900.0,36,0
100490,48,2659.56,,572,2,nao,pessoal,13700.0,36,1
100491,53,7224.3,2.7,701,2,sim,pessoal,30300.0,60,0
100492,44,3089.6,11.6,345,1,nao,negocio,18000.0,60,1
100493,37,1970.52,13.4,712,0,nao,reforma,5500.0,12,0
100494,45,3841.76,7.6,578,4,sim,veiculo,18400.0,48,1
100495,36,3794.46,0.4,626,0,nao,negocio,13500.0,36,1
100496,51,1412.0,3.3,831,2,sim,pessoal,15000.0,36,0
100497,18,2737.95,2.0,476,1,nao,pessoal,11300.0,24,1
100498,36,5731.78,14.1,675,4,nao,veiculo,9300.0,48,0
100499,18,,0.0,743,4,nao,negocio,14600.0,60,0
100500,22,10117.59,1.3,662,2,nao,pessoal,20000.0,24,1
100501,56,8246.36,10.8,430,0,sim,pessoal,44700.0,12,1
100502,51,9194.22,5.4,816,1,nao,pessoal,50400.0,36,0
100503,31,15608.46,0.6,613,0,nao,negocio,37900.0,60,1
100504,22,4503.59,6.0,571,1,nao,pessoal,8500.0,48,1
100505,18,3062.73,2.0,600,1,nao,reforma,11600.0,24,0
100506,33,5859.81,12.9,590,0,nao,negocio,11900.0,60,0
100507,69,,20.4,485,1,sim,reforma,6400.0,36,0
100508,45,4174.04,0.5,661,2,sim,pessoal,10800.0,36,1
100509,33,2402.02,3.9,562,2,nao,pessoal,12200.0,12,1
100510,46,4948.91,,727,1,sim,pessoal,7100.0,12,0
100511,21,2044.36,4.4,707,1,nao,educacao,4600.0,36,1
100512,36,2437.14,10.0,851,1,nao,educacao,36000.0,60,0
100513,41,4727.63,25.0,612,1,nao,pessoal,53400.0,48,0
100514,39,3413.42,23.0,536,2,sim,veiculo,24700.0,60,0
100515,49,1420.97,6.4,449,1,sim,pessoal,5100.0,36,0
100516,44,1747.82,7.6,925,2,sim,veiculo,9600.0,36,0
100517,48,2160.17,14.7,726,0,nao,veiculo,6000.0,36,0
100518,32,2084.66,0.1,550,2,nao,negocio,1400.0,24,0
100519,51,5204.87,1.2,860,1,nao,veiculo,12900.0,12,0
100520,60,4674.29,1.3,816,1,sim,pessoal,12300.0,60,0
100521,28,5785.1,10.3,464,4,sim,veiculo,20600.0,12,1
100522,29,4935.14,13.0,542,3,nao,negocio,23100.0,60,1
100523,56,7472.34,3.8,623,0,sim,veiculo,70400.0,60,0
100524,38,5086.56,0.9,501,1,sim,educacao,18100.0,12,1
100525,57,4650.55,7.1,627,1,sim,veiculo,8900.0,12,0
100526,35,6432.73,1.5,733,2,nao,veiculo,20000.0,48,0
100527,57,6871.2,4.3,461,1,sim,veiculo,35400.0,36,1
100528,42,,0.8,678,0,nao,negocio,15300.0,36,0
100529,43,7745.89,4.5,792,0,sim,veiculo,16700.0,24,0
100530,59,,4.6,692,1,sim,veiculo,6800.0,60,0
100531,36,3030.97,5.6,630,0,nao,educacao,5300.0,36,1
100532,29,2757.03,5.8,553,2,nao,pessoal,5700.0,36,1
100533,35,6624.21,2.8,748,2,nao,pessoal,29800.0,60,1
100534,45,9336.43,14.2,487,1,nao,pessoal,20400.0,48,1
100535,21,1412.0,0.8,672,1,nao,veiculo,4000.0,48,0
100536,48,8822.67,,643,0,nao,educacao,31200.0,60,0
100537,34,1822.91,4.0,786,4,nao,veiculo,6200.0,60,0
100538,54,,0.4,564,0,sim,veiculo,4300.0,60,0
100539,18,2461.48,0.9,575,1,nao,pessoal,10500.0,60,0
100540,31,2808.79,0.9,479,0,nao,negocio,5700.0,24,0
100541,20,1412.0,0.6,697,1,nao,pessoal,13300.0,60,0
100542,30,4723.58,,585,0,nao,pessoal,13000.0,60,0
100543,43,5594.28,2.2,528,0,sim,educacao,28200.0,36,0
100544,38,6499.38,,540,2,nao,negocio,35300.0,48,0
100545,37,2834.82,5.4,710,1,nao,pessoal,8000.0,36,0
100546,38,3561.61,13.8,497,1,nao,veiculo,7000.0,36,1
100547,42,3744.8,5.8,508,0,nao,educacao,20300.0,24,1
100548,28,8148.05,4.0,757,1,nao,pessoal,12100.0,48,0
100549,48,1412.0,,618,1,nao,negocio,2300.0,24,0
100550,48,2398.55,2.1,764,3,sim,pessoal,12100.0,36,0
100551,45,3946.01,3.9,593,0,sim,veiculo,12200.0,60,0
100552,47,,0.8,640,0,sim,pessoal,5100.0,12,0
100553,44,3376.52,4.5,660,3,sim,pessoal,8800.0,60,0
100554,64,3866.38,7.6,820,1,sim,pessoal,8400.0,36,1
100555,39,2564.41,6.4,810,0,nao,pessoal,33200.0,60,0
100556,36,3684.35,2.2,790,0,nao,negocio,23800.0,24,1
100557,31,4726.8,,558,2,nao,veiculo,10100.0,12,0
100558,28,2827.62,7.2,512,1,nao,pessoal,8200.0,36,0
100559,25,2411.4,9.0,739,0,nao,veiculo,12100.0,36,0
100560,29,2977.76,0.7,819,0,nao,pessoal,5800.0,48,0
100561,39,3666.97,1.8,791,0,sim,reforma,9200.0,36,0
100562,44,1494.43,3.6,642,1,nao,veiculo,4400.0,36,0
100563,41,4854.32,10.5,735,3,sim,veiculo,10000.0,60,0
100564,31,2610.95,4.1,737,1,nao,reforma,17600.0,24,0
100565,51,8293.78,6.1,659,0,sim,veiculo,18900.0,24,0
100566,49,5677.74,1.0,665,1,sim,educacao,18500.0,60,0
100567,38,6927.65,1.3,653,2,sim,veiculo,26000.0,24,1
100568,32,1942.91,8.8,538,1,nao,pessoal,17600.0,36,1
100569,47,3275.67,9.6,551,2,nao,pessoal,10900.0,36,1
100570,42,1922.74,1.9,549,1,sim,pessoal,24300.0,24,0
100571,23,2042.32,7.0,432,1,nao,negocio,5800.0,24,1
100572,39,7331.02,0.2,659,1,nao,educacao,22500.0,12,0
100573,43,8725.0,1.8,635,1,sim,negocio,53600.0,24,0
100574,29,1734.76,1.6,739,2,nao,reforma,19200.0,24,1
100575,42,2959.59,1.0,804,0,nao,negocio,8800.0,12,1
100576,23,2886.46,0.3,812,2,nao,veiculo,21200.0,60,0
100577,56,5718.72,,824,0,sim,reforma,33300.0,60,0
100578,55,1574.23,6.9,542,3,sim,veiculo,3500.0,24,0
100579,37,1489.93,3.5,454,0,nao,negocio,5200.0,36,0
100580,44,5094.79,5.2,761,4,sim,negocio,17400.0,36,0
100581,18,1412.0,2.0,820,3,nao,reforma,2700.0,12,0
100582,26,2452.75,8.6,842,1,nao,educacao,9500.0,12,0
100583,36,,,703,2,nao,negocio,14300.0,48,0
100584,27,3994.3,0.2,380,1,nao,pessoal,17500.0,12,1
100585,49,3794.41,14.6,688,2,sim,veiculo,13800.0,60,0
100586,64,3388.87,3.3,712,3,sim,reforma,7900.0,48,0
100587,26,4990.13,10.0,803,2,nao,reforma,75800.0,48,1
100588,30,3865.14,14.0,826,1,nao,veiculo,15400.0,60,0
100589,43,2697.2,17.8,758,0,sim,veiculo,20600.0,12,0
100590,59,4230.88,5.7,564,2,sim,pessoal,19300.0,36,0
100591,25,3819.84,0.5,506,0,nao,negocio,33000.0,24,1
100592,43,9905.63,27.0,709,1,sim,reforma,21800.0,36,0
100593,62,,5.0,537,0,sim,reforma,21200.0,24,0
100594,20,5624.79,2.2,832,2,nao,pessoal,15000.0,12,0
100595,25,2211.41,7.6,418,2,nao,pessoal,5500.0,48,1
100596,35,2633.87,2.2,714,0,nao,veiculo,10800.0,24,0
100597,34,3050.4,1.8,682,0,nao,pessoal,9200.0,12,0
100598,50,,8.9,613,4,sim,pessoal,5700.0,60,1
100599,43,2211.47,1.1,520,0,sim,pessoal,6500.0,12,1
100600,19,5701.74,3.0,372,0,nao,pessoal,15800.0,24,1
100601,46,6463.17,4.9,571,2,sim,pessoal,38400.0,12,1
100602,33,2899.21,6.2,573,1,nao,reforma,4300.0,36,0
100603,55,5897.94,7.5,785,1,sim,veiculo,15200.0,60,0
100604,32,3829.88,1.7,538,2,nao,veiculo,8500.0,60,0
100605,32,5033.65,10.7,699,1,nao,negocio,27500.0,48,0
100606,46,,9.3,472,0,sim,veiculo,4800.0,36,0
100607,49,3786.19,1.7,702,3,sim,negocio,24800.0,60,0
100608,45,3810.41,16.4,349,0,nao,pessoal,13000.0,48,0
100609,20,4064.06,4.0,912,2,nao,pessoal,19100.0,60,0
100610,46,2814.08,23.9,622,0,sim,pessoal,19100.0,24,0
100611,28,1412.0,4.7,300,1,nao,negocio,2400.0,36,1
100612,43,2123.65,0.2,547,0,sim,negocio,6400.0,12,0
100613,23,2910.61,7.0,526,1,nao,veiculo,13100.0,36,0
100614,45,4074.68,10.5,555,2,nao,educacao,16100.0,60,0
100615,30,8341.1,1.6,593,2,nao,pessoal,13400.0,48,0
100616,25,4263.01,3.3,554,2,sim,veiculo,22700.0,48,1
100617,49,4290.13,0.7,534,1,nao,pessoal,15500.0,24,0
100618,43,,2.6,489,0,sim,veiculo,14300.0,24,1
100619,33,6295.66,7.9,747,2,nao,pessoal,19300.0,60,0
100620,57,2995.47,10.2,796,1,sim,veiculo,1600.0,24,0
100621,35,3253.07,1.6,607,3,nao,veiculo,15800.0,12,1
100622,40,2045.63,13.4,638,0,nao,veiculo,10200.0,24,1
100623,43,,4.4,494,2,nao,pessoal,22800.0,48,0
100624,33,,10.3,649,1,nao,veiculo,6100.0,36,0
100625,46,2694.3,2.6,670,0,sim,pessoal,6800.0,12,0
100626,34,3260.17,0.7,611,2,sim,pessoal,20700.0,48,0
100627,35,4650.91,9.4,691,4,nao,veiculo,12700.0,48,1
100628,56,3610.21,1.2,680,1,sim,pessoal,12800.0,36,0
100629,28,2399.89,4.0,503,1,nao,veiculo,6900.0,24,0
100630,18,1953.79,0.1,795,0,nao,pessoal,8300.0,24,0
100631,59,4993.27,1.5,613,2,sim,veiculo,7900.0,36,0
100632,71,3403.25,10.3,858,1,sim,veiculo,10600.0,24,0
100633,35,2737.89,2.7,695,0,nao,pessoal,18500.0,12,1
100634,18,1412.0,2.0,896,0,nao,pessoal,2900.0,60,0
100635,36,,9.7,793,3,nao,veiculo,11000.0,60,0
100636,37,3256.67,9.8,670,1,sim,educacao,21400.0,12,0
100637,38,3049.8,7.3,546,0,nao,pessoal,16700.0,36,1
100638,27,3545.13,1.2,549,1,sim,pessoal,16300.0,36,0
100639,47,6062.88,4.6,709,1,sim,educacao,26800.0,36,0
100640,46,5848.22,,659,1,nao,pessoal,25600.0,36,0
100641,22,4022.44,,563,2,nao,pessoal,12300.0,36,0
100642,48,3556.63,9.0,748,0,sim,pessoal,24100.0,36,0
100643,65,3033.79,9.7,645,1,sim,negocio,8000.0,12,0
100644,42,2144.59,8.3,749,0,nao,veiculo,4100.0,48,0
100645,36,2566.13,1.4,513,1,sim,pessoal,3900.0,36,0
100646,38,3679.55,2.6,770,0,nao,veiculo,8900.0,12,0
100647,47,2607.33,3.8,705,1,nao,pessoal,6300.0,24,1
100648,19,2996.18,3.0,796,1,nao,pessoal,6800.0,24,0
100649,42,2239.16,3.9,767,1,nao,negocio,3900.0,24,0
100650,35,1412.0,1.5,629,1,sim,veiculo,6200.0,12,1
100651,62,6503.46,11.1,619,2,sim,reforma,12900.0,36,0
100652,38,2804.02,2.4,872,0,sim,negocio,13600.0,36,0
100653,60,2615.08,1.8,602,1,sim,pessoal,14100.0,36,0
100654,27,1741.31,2.0,737,0,nao,pessoal,28500.0,24,0
100655,47,5070.57,7.1,590,1,nao,pessoal,13500.0,48,0
100656,44,8290.6,6.3,398,0,sim,reforma,26400.0,60,0
100657,30,2647.04,3.3,480,2,nao,veiculo,5900.0,36,0
100658,42,3382.26,8.2,693,0,nao,veiculo,5900.0,36,0
100659,55,7471.23,3.1,731,0,sim,pessoal,20300.0,60,0
100660,36,1412.0,13.4,693,3,nao,pessoal,3100.0,36,0
100661,20,8507.57,4.0,789,0,nao,veiculo,14600.0,36,0
100662,40,14282.76,2.1,691,0,nao,pessoal,57600.0,48,0
100663,29,1412.0,,539,2,nao,educacao,2600.0,24,0
100664,36,3370.33,12.9,717,3,nao,negocio,16600.0,12,1
100665,39,2479.45,3.9,662,0,nao,negocio,14500.0,48,0
100666,20,2493.17,4.0,565,1,nao,veiculo,5200.0,36,0
100667,21,,2.6,701,0,nao,pessoal,18800.0,36,0
100668,46,6213.62,,650,0,sim,veiculo,27700.0,12,0
100669,34,3263.56,0.7,561,1,nao,pessoal,10900.0,60,0
100670,18,1696.59,1.3,617,2,nao,negocio,2000.0,48,0
100671,49,3731.36,4.9,824,5,sim,reforma,4700.0,24,0
100672,43,5110.03,0.5,820,0,sim,pessoal,46000.0,24,0
100673,31,1744.94,,664,3,nao,educacao,13500.0,36,1
100674,24,1412.0,,647,1,nao,pessoal,12900.0,12,1
100675,50,12399.67,10.6,454,1,sim,educacao,132300.0,36,0
100676,44,2733.52,0.4,864,2,nao,veiculo,21800.0,60,0
100677,69,3842.48,0.1,775,1,sim,negocio,15500.0,48,0
100678,45,,16.6,738,1,sim,negocio,15500.0,60,0
100679,45,5318.04,5.8,344,0,nao,pessoal,12300.0,24,0
100680,38,9650.58,3.5,645,1,nao,veiculo,39000.0,12,0
100681,50,5700.91,3.5,623,2,sim,pessoal,31200.0,60,0
100682,48,1761.35,2.4,729,1,sim,educacao,9800.0,60,0
100683,55,1935.55,1.2,581,2,nao,veiculo,6300.0,36,0
100684,34,,10.1,610,0,sim,negocio,2900.0,24,0
100685,35,3032.01,16.1,721,3,sim,negocio,4300.0,48,0
100686,34,1412.0,5.7,539,1,nao,pessoal,6600.0,12,1
100687,49,6437.32,14.4,565,1,nao,pessoal,16600.0,60,0
100688,58,2280.02,3.9,665,1,sim,reforma,11900.0,48,0
100689,34,7893.56,0.6,814,0,nao,pessoal,13300.0,24,0
100690,35,9564.93,,745,1,nao,pessoal,75800.0,24,0
100691,44,3395.27,0.6,780,1,nao,veiculo,6800.0,12,0
100692,37,4580.52,7.1,648,0,sim,veiculo,38900.0,48,0
100693,51,2104.53,5.0,834,0,sim,veiculo,2900.0,12,0
100694,18,3945.76,1.9,414,0,nao,pessoal,19800.0,36,0
100695,30,2512.12,3.6,903,1,nao,pessoal,5000.0,24,0
100696,31,1840.04,15.0,920,2,sim,pessoal,6400.0,36,0
100697,18,2388.07,2.0,699,0,nao,reforma,15900.0,48,0
100698,28,2492.33,11.8,748,0,nao,veiculo,15000.0,24,0
100699,29,2727.82,1.5,635,0,sim,veiculo,5800.0,24,0
100700,38,6136.83,7.7,613,0,sim,negocio,14900.0,24,0
100701,53,2690.54,4.9,561,1,sim,negocio,3700.0,60,1
100702,37,9343.13,0.9,634,0,nao,pessoal,11200.0,36,0
100703,28,1553.64,,712,3,nao,educacao,3300.0,24,0
100704,39,8952.59,18.8,695,0,sim,pessoal,18800.0,36,0
100705,53,2369.27,4.6,898,2,nao,reforma,3400.0,24,0
100706,28,3218.21,9.8,653,0,nao,pessoal,10000.0,48,0
100707,29,2491.12,1.4,446,1,nao,pessoal,8600.0,24,0
100708,47,3325.88,10.0,854,0,sim,negocio,11500.0,60,0
100709,37,5590.81,5.4,481,1,sim,veiculo,12100.0,36,0
100710,48,9263.55,12.7,567,1,nao,pessoal,22900.0,36,1
100711,40,7167.72,2.5,675,2,nao,negocio,20700.0,24,1
100712,48,3249.54,3.9,694,1,nao,pessoal,18600.0,24,0
100713,28,3563.42,11.8,452,1,nao,pessoal,8300.0,12,1
100714,40,2422.15,7.3,543,0,sim,veiculo,3100.0,60,0
100715,37,2085.54,3.1,447,1,nao,reforma,6000.0,60,1
100716,25,1647.07,0.8,721,0,nao,reforma,4400.0,24,1
100717,21,2300.14,0.8,794,3,nao,veiculo,3100.0,60,0
100718,48,4657.44,25.4,481,2,sim,veiculo,12800.0,36,0
100719,36,1412.0,,769,0,nao,veiculo,2900.0,48,0
100720,28,3138.95,3.6,761,0,nao,veiculo,10500.0,60,0
100721,39,8476.26,4.4,554,1,sim,pessoal,38200.0,60,1
100722,54,,29.3,382,0,sim,pessoal,19500.0,36,0
100723,18,,2.0,501,1,nao,reforma,9700.0,36,0
100724,22,1412.0,5.0,563,0,nao,educacao,4100.0,48,0
100725,29,4200.68,1.2,840,1,nao,veiculo,12500.0,24,0
100726,58,1412.0,1.9,625,0,sim,pessoal,4100.0,24,1
100727,43,7089.81,0.3,509,0,nao,reforma,22100.0,60,0
100728,49,3647.35,1.9,659,0,sim,pessoal,5600.0,12,0
100729,26,8586.26,4.1,472,1,nao,veiculo,10000.0,36,0
100730,27,1412.0,1.7,707,2,nao,veiculo,9700.0,24,1
100731,45,6518.45,5.8,513,3,nao,veiculo,25900.0,36,1
100732,41,3563.47,0.0,532,1,sim,pessoal,9000.0,24,0
100733,47,3349.15,2.6,689,0,sim,negocio,22200.0,60,1
100734,38,1713.55,0.9,868,1,sim,pessoal,33400.0,48,0
100735,43,5342.72,1.8,926,1,sim,pessoal,7600.0,12,0
100736,42,5523.32,0.0,505,2,sim,veiculo,18900.0,24,1
100737,49,10949.51,2.8,562,1,sim,educacao,57200.0,12,0
100738,50,7214.47,7.4,707,0,nao,educacao,9500.0,12,0
100739,21,2110.65,2.9,792,3,nao,veiculo,3000.0,36,0
100740,18,1612.03,0.9,359,0,nao,veiculo,10000.0,24,0
100741,52,1952.27,9.1,651,1,sim,veiculo,6600.0,36,0
100742,54,9317.88,6.3,577,2,sim,pessoal,21500.0,24,0
100743,28,2098.84,7.1,390,2,nao,pessoal,2700.0,24,1
100744,18,6320.17,0.3,466,1,nao,veiculo,26900.0,60,1
100745,41,5026.9,5.8,566,1,nao,veiculo,7600.0,60,1
100746,51,4968.45,,648,0,sim,reforma,9400.0,12,0
100747,62,3500.42,7.0,771,1,sim,negocio,6900.0,36,0
100748,46,5718.16,,686,3,sim,veiculo,16300.0,12,0
100749,36,3525.87,6.8,763,0,nao,reforma,6400.0,48,0
100750,29,2662.52,2.5,643,0,nao,negocio,5300.0,60,0
100751,40,5460.83,0.7,548,0,sim,pessoal,33700.0,48,0
100752,36,3285.28,3.7,616,2,sim,veiculo,12700.0,48,0
100753,28,2075.7,0.5,730,0,nao,reforma,7300.0,60,0
100754,65,5763.62,4.4,774,0,sim,veiculo,26200.0,12,0
100755,61,4000.7,1.3,621,1,sim,negocio,7400.0,48,0
100756,54,5422.53,1.2,519,1,sim,veiculo,23600.0,12,1
100757,29,2541.41,1.1,684,0,nao,negocio,11500.0,12,1
100758,50,2131.11,10.1,702,2,nao,pessoal,4000.0,36,0
100759,48,10543.12,9.3,800,0,nao,educacao,52800.0,24,0
100760,45,9210.03,4.4,552,0,sim,pessoal,37100.0,12,0
100761,55,6737.87,4.6,553,2,nao,pessoal,27600.0,12,1
100762,48,3280.14,22.5,738,2,sim,pessoal,31200.0,60,0
100763,49,3477.45,11.5,587,0,nao,veiculo,13100.0,24,0
100764,48,8683.83,,582,1,sim,pessoal,17500.0,36,0
100765,44,3203.73,5.9,803,0,nao,pessoal,12100.0,24,0
100766,19,2006.92,0.0,462,4,nao,reforma,7100.0,60,1
100767,41,10545.96,8.2,907,2,sim,veiculo,19000.0,12,0
100768,33,3341.23,,560,4,sim,veiculo,3500.0,36,0
100769,25,8183.33,,753,1,nao,veiculo,27500.0,36,0
100770,60,1920.42,3.2,626,2,sim,negocio,11800.0,48,0
100771,61,5510.54,9.7,675,0,sim,reforma,34200.0,60,0
100772,56,12945.61,1.7,606,1,sim,veiculo,53700.0,12,0
100773,43,3913.52,0.8,751,0,sim,educacao,35100.0,12,0
100774,56,3583.93,0.8,595,0,sim,negocio,13900.0,24,0
100775,40,1959.2,0.3,566,1,nao,veiculo,6100.0,36,0
100776,42,6906.02,13.1,876,1,sim,pessoal,27300.0,60,0
100777,27,2080.65,8.6,644,2,nao,pessoal,4700.0,24,0
100778,45,3734.12,17.5,552,0,sim,reforma,6100.0,60,0
100779,41,1909.87,9.0,446,1,nao,negocio,3700.0,12,1
100780,24,7185.67,6.7,883,1,nao,pessoal,18900.0,12,0
100781,39,6949.31,3.0,568,3,sim,veiculo,40900.0,48,1
100782,39,3618.59,2.7,908,1,sim,pessoal,5300.0,48,0
100783,62,2196.53,4.7,692,1,sim,veiculo,4300.0,12,0
100784,51,9644.72,8.0,659,1,nao,negocio,54700.0,60,0
100785,40,3045.11,1.4,662,2,nao,educacao,8600.0,12,0
100786,43,2096.38,6.1,928,0,sim,negocio,6500.0,60,0
100787,41,1428.82,2.4,355,1,sim,veiculo,4000.0,24,1
100788,38,2551.55,10.8,668,1,sim,reforma,28500.0,12,1
100789,27,1427.89,3.0,606,2,nao,negocio,7000.0,60,0
100790,38,2584.24,3.3,612,2,nao,reforma,10500.0,24,0
100791,31,5038.91,6.8,659,1,nao,negocio,19900.0,36,0
100792,25,2516.82,5.6,605,1,nao,pessoal,11300.0,60,1
100793,46,4835.13,,664,1,sim,pessoal,51300.0,24,0
100794,45,2642.76,0.7,637,0,sim,pessoal,7400.0,48,0
100795,19,2945.71,3.0,469,1,nao,negocio,11400.0,36,1
100796,39,10590.44,0.5,690,0,nao,pessoal,37700.0,24,0
100797,52,3421.21,1.6,733,2,nao,educacao,20600.0,12,0
100798,53,5119.71,2.1,570,1,nao,veiculo,49800.0,24,0
100799,52,1751.76,1.9,883,1,nao,reforma,4300.0,36,0
100800,40,8592.22,0.4,814,1,sim,reforma,39500.0,24,0
100801,30,2541.29,2.8,750,3,nao,veiculo,9900.0,48,0
100802,27,5663.52,3.6,748,0,nao,pessoal,8600.0,36,0
100803,44,3637.05,10.8,644,0,nao,reforma,22800.0,24,0
100804,45,5507.03,10.3,788,1,sim,negocio,49200.0,60,0
100805,55,5993.76,16.0,844,0,sim,pessoal,34300.0,36,0
100806,53,3231.09,16.3,745,1,sim,pessoal,7700.0,60,0
100807,38,6636.15,6.6,566,0,nao,negocio,10300.0,36,0
100808,25,2038.11,,635,2,nao,pessoal,10500.0,60,0
100809,36,5454.82,2.1,715,1,nao,pessoal,10000.0,60,1
100810,43,3106.39,2.3,749,2,nao,negocio,6000.0,36,0
100811,38,4411.61,0.9,630,1,sim,educacao,17500.0,36,0
